,area,bedrooms,property_type,rooms,year_built
6909,147,3,1,4,1991
6910,40,1,1,2,1906
6911,92,3,0,4,1991
6912,96,5,1,6,1935
6913,45,1,1,2,1983
6914,100,3,1,4,1906
6915,125,2,0,3,2001
6916,121,4,1,8,1906
6917,37,1,1,2,1911
6918,90,1,1,2,1888
6919,248,2,1,4,1906
6920,44,1,1,2,1905
6921,67,3,1,4,1945
6922,165,2,0,4,1896
6923,52,1,1,2,1931
6924,54,1,1,2,1906
6925,43,1,1,2,1906
6926,50,2,1,3,1936
6927,43,2,1,3,1906
6928,50,2,1,4,1924
6929,49,1,1,2,1906
6930,70,2,1,4,1938
6931,40,1,1,2,1912
6932,110,3,0,4,2006
6933,132,3,1,4,1910
6934,57,2,1,3,1931
6935,77,2,1,3,2003
6936,90,4,1,6,1934
6937,55,1,1,3,1930
6938,92,3,1,4,1968
6939,52,1,1,2,1910
6940,60,1,1,2,1930
6941,56,3,1,5,1945
6942,55,2,0,3,1906
6943,49,1,1,3,1906
6944,59,2,1,3,1932
6945,141,4,1,7,1906
6946,73,2,1,3,1957
6947,82,2,1,4,1906
6948,171,2,1,3,1906
6949,43,1,1,2,1906
6950,36,1,1,2,1906
6951,79,2,1,3,1971
6952,115,5,0,6,1960
6953,95,3,1,4,2010
6954,97,3,1,4,2001
6955,92,2,1,3,2011
6956,113,2,1,3,1906
6957,60,3,1,4,1938
6958,68,2,1,3,1995
6959,58,2,1,3,1931
6960,70,2,1,3,1928
6961,59,1,1,2,1931
6962,48,1,1,2,1888
6963,51,2,1,3,1931
6964,95,2,1,3,1906
6965,48,1,1,2,1931
6966,83,2,1,3,2008
6967,119,2,1,3,2004
6968,88,2,1,3,2005
6969,54,2,1,3,1906
6970,81,1,1,2,1906
6971,50,1,1,2,1988
6972,145,4,0,5,2009
6973,40,1,1,2,1915
6974,85,2,1,3,2015
6975,79,2,1,3,2015
6976,71,1,1,2,1906
6977,66,2,1,3,1995
6978,104,2,1,3,1966
6979,92,5,0,6,1960
6980,106,3,1,4,1971
6981,96,2,1,3,2008
6982,108,3,0,5,1981
6983,54,1,1,2,1929
6984,56,1,1,2,1936
6985,50,1,1,2,1936
6986,55,2,1,3,1930
6987,175,5,0,6,1988
6988,100,3,1,4,1945
6989,75,3,0,4,1958
6990,50,2,1,3,1923
6991,69,1,1,2,2005
6992,43,1,1,2,1981
6993,80,2,1,3,1962
6994,52,1,1,2,1933
6995,69,2,1,3,1934
6996,51,2,1,3,1906
6997,75,1,0,2,1973
6998,111,3,0,5,1981
6999,157,4,1,6,1906
7000,37,1,1,2,1910
7001,67,1,1,3,1900
7002,57,1,1,2,1906
7003,58,2,1,3,1920
7004,73,2,1,3,1991
7005,60,1,1,2,1981
7006,65,2,1,3,1959
7007,137,3,1,4,2010
7008,67,2,1,3,1950
7009,84,3,1,4,1995
7010,87,4,0,5,1931
7011,94,2,1,3,1910
7012,151,3,0,4,1906
7013,106,3,1,4,1930
7014,125,3,1,4,2011
7015,82,3,0,4,1984
7016,89,3,1,4,1906
7017,85,2,1,3,2005
7018,150,5,1,6,1879
7019,65,2,1,3,1955
7020,81,2,1,3,2003
7021,75,1,1,2,1900
7022,95,3,0,4,1991
7023,75,1,1,2,2002
7024,65,2,1,3,1900
7025,70,2,1,3,1929
7026,81,3,1,4,2001
7027,57,2,1,3,1940
7028,79,1,1,3,1906
7029,171,2,0,5,1906
7030,77,2,1,4,1967
7031,50,1,1,3,1906
7032,58,2,1,3,1931
7033,90,3,1,4,2009
7034,49,1,1,2,1926
7035,67,2,1,3,1911
7036,128,3,1,5,1928
7037,125,2,1,3,1906
7038,52,1,1,2,1971
7039,104,4,0,5,1973
7040,75,2,1,4,1931
7041,29,1,1,1,1906
7042,214,5,1,8,1927
7043,94,2,1,3,1984
7044,59,2,1,3,1906
7045,47,2,1,3,1935
7046,45,1,1,2,1905
7047,59,2,1,3,1929
7048,248,4,1,5,1906
7049,154,3,1,4,1906
7050,90,2,1,3,1991
7051,173,3,0,5,2006
7052,51,1,1,2,1910
7053,44,1,1,2,1926
7054,211,2,1,5,1905
7055,127,2,1,3,1900
7056,109,4,0,5,1960
7057,85,2,1,3,1999
7058,51,2,1,3,1937
7059,80,2,1,3,1998
7060,117,3,1,4,1987
7061,100,2,1,3,2001
7062,49,1,1,2,1900
7063,95,3,1,4,1985
7064,54,1,1,2,1906
7065,151,4,0,5,1906
7066,134,4,0,5,1991
7067,48,2,1,3,1930
7068,101,3,1,4,2015
7069,105,3,1,4,2010
7070,76,3,1,4,1992
7071,50,2,1,3,1902
7072,83,2,1,3,1994
7073,164,4,1,5,1966
7074,78,2,1,3,1976
7075,111,2,1,3,1960
7076,100,3,0,4,1980
7077,43,1,1,2,1906
7078,68,1,1,2,1815
7079,87,2,1,3,2015
7080,78,3,1,4,1929
7081,85,2,1,3,1700
7082,73,2,1,3,1990
7083,115,2,1,4,1906
7084,113,3,1,4,2015
7085,62,1,1,2,2015
7086,105,3,1,4,1958
7087,99,2,1,3,2001
7088,106,3,1,4,1906
7089,45,2,1,3,1931
7090,30,1,1,1,1931
7091,145,4,0,5,1906
7092,57,2,1,3,1931
7093,77,2,1,4,1945
7094,66,2,1,4,1930
7095,59,2,1,3,1934
7096,47,1,1,2,1934
7097,84,2,1,3,1999
7098,38,1,1,2,1750
7099,174,2,1,4,1906
7100,100,2,1,4,2000
7101,84,2,1,3,1880
7102,52,1,1,2,1933
7103,80,2,1,3,1945
7104,52,1,1,2,1996
7105,126,3,1,4,1996
7106,94,2,1,3,1997
7107,59,2,1,3,1922
7108,60,2,1,3,1969
7109,49,2,1,3,1906
7110,157,5,0,6,1993
7111,165,3,0,5,1995
7112,485,5,0,12,1647
7113,35,1,1,1,1959
7114,85,2,1,3,1904
7115,88,2,1,3,1974
7116,88,2,1,3,1974
7117,90,3,1,4,1988
7118,48,2,1,3,1928
7119,221,4,0,9,1885
7120,77,2,1,3,1990
7121,88,2,1,3,1974
7122,67,2,1,3,1987
7123,54,1,1,2,1988
7124,41,1,1,2,1985
7125,75,2,1,3,1892
7126,49,1,1,2,1955
7127,60,4,0,4,1926
7128,88,3,1,4,1934
7129,63,1,1,2,1982
7130,224,6,0,8,2007
7131,60,2,1,3,1987
7132,63,2,1,3,1880
7133,46,1,1,2,1905
7134,39,1,1,2,1887
7135,25,1,1,1,1906
7136,70,2,1,3,1965
7137,45,1,1,2,1931
7138,71,2,1,3,1962
7139,137,3,0,4,1986
7140,76,3,1,4,1981
7141,105,3,1,6,1934
7142,170,4,0,5,2009
7143,91,2,1,3,2009
7144,44,1,1,2,1906
7145,64,1,1,2,1958
7146,81,3,1,4,1960
7147,98,3,1,5,1929
7148,88,2,1,3,1960
7149,106,3,1,4,1906
7150,42,1,1,2,1930
7151,54,2,1,3,1931
7152,180,2,0,5,1960
7153,72,3,1,4,1963
7154,75,3,1,4,1963
7155,90,2,1,3,1930
7156,80,2,1,3,1963
7157,54,2,1,3,1934
7158,43,1,1,2,1906
7159,76,2,1,3,1931
7160,48,1,1,2,1906
7161,172,5,1,7,1906
7162,45,1,1,2,1931
7163,58,1,1,2,1906
7164,88,2,1,3,1906
7165,59,2,1,3,2015
7166,54,2,1,3,1934
7167,48,2,1,4,1913
7168,101,3,1,4,1933
7169,44,1,1,2,1896
7170,44,1,1,2,1896
7171,125,2,1,3,2002
7172,56,1,1,2,1927
7173,67,2,1,3,1956
7174,58,2,1,3,1932
7175,86,1,1,2,1905
7176,81,2,1,3,1964
7177,52,1,1,2,1899
7178,99,1,1,3,1906
7179,429,6,1,11,1740
7180,114,2,1,3,1906
7181,71,2,1,3,1931
7182,66,2,1,3,1934
7183,64,1,1,2,1888
7184,100,3,1,4,1969
7185,43,2,1,3,1912
7186,124,3,1,4,1906
7187,58,2,1,3,1910
7188,64,3,1,4,1906
7189,85,2,1,3,2008
7190,83,2,1,7,1931
7191,95,3,0,4,1988
7192,50,1,1,2,1906
7193,66,2,1,3,1934
7194,50,2,1,3,1906
7195,70,2,1,4,1935
7196,100,1,1,3,1930
7197,57,1,1,2,1906
7198,50,1,1,2,1925
7199,136,2,1,3,1906
7200,98,3,1,4,1970
7201,164,4,1,5,1966
7202,164,3,1,5,1966
7203,102,2,1,4,1906
7204,53,2,1,3,1929
7205,124,4,1,5,1970
7206,164,2,1,7,1647
7207,88,2,1,4,1906
7208,106,3,1,5,1906
7209,111,2,1,3,1966
7210,123,4,1,5,1970
7211,50,1,1,1,1920
7212,76,3,0,5,1960
7213,100,2,1,3,1972
7214,98,3,1,4,1970
7215,78,2,1,4,1963
7216,69,2,1,3,1963
7217,320,3,1,8,1647
7218,72,3,1,4,1929
7219,67,3,1,4,1925
7220,52,2,1,3,1906
7221,92,2,1,4,1994
7222,85,2,1,3,1934
7223,97,2,1,3,2009
7224,29,1,1,1,1900
7225,73,2,1,3,1981
7226,80,2,1,3,1993
7227,135,4,1,5,2006
7228,110,3,1,4,1974
7229,69,2,1,3,1906
7230,60,1,1,2,1985
7231,85,3,1,4,2003
7232,44,1,1,2,1925
7233,54,2,1,3,1955
7234,48,1,1,2,1923
7235,145,4,1,5,1928
7236,165,4,0,7,1995
7237,173,2,1,5,1960
7238,76,2,1,3,1985
7239,67,2,1,3,1959
7240,56,1,0,2,1925
7241,50,2,1,3,1931
7242,45,1,1,2,1902
7243,89,3,0,4,1981
7244,63,2,1,3,1920
7245,88,1,1,2,1650
7246,95,2,1,3,1930
7247,59,1,1,2,1982
7248,92,1,1,1,1906
7249,86,2,1,3,1999
7250,65,1,1,2,1982
7251,143,3,1,4,1906
7252,75,2,1,4,1922
7253,160,3,1,4,1906
7254,164,3,1,4,1906
7255,43,1,1,2,1938
7256,117,3,1,4,1891
7257,49,1,1,2,2007
7258,71,2,1,3,1885
7259,40,1,1,2,1906
7260,68,2,1,3,1988
7261,91,2,1,3,1898
7262,112,3,1,4,1930
7263,108,2,1,3,1995
7264,47,1,1,2,1990
7265,44,1,1,2,1906
7266,48,1,1,2,1935
7267,68,1,1,2,1931
7268,72,2,1,3,1932
7269,55,1,1,2,1934
7270,78,2,1,3,1963
7271,73,1,1,2,1897
7272,60,2,1,3,2015
7273,60,2,1,3,1995
7274,69,2,1,4,1930
7275,73,2,1,4,1945
7276,303,8,0,10,1929
7277,80,2,1,3,1923
7278,93,3,1,4,1970
7279,167,3,1,4,1906
7280,79,4,1,5,1931
7281,164,3,1,4,1906
7282,58,2,1,3,1925
7283,169,3,1,4,1906
7284,62,2,1,3,1931
7285,78,2,1,3,1906
7286,51,2,1,3,1931
7287,163,3,1,4,1906
7288,28,1,1,1,1899
7289,42,1,1,2,1887
7290,79,2,1,3,1973
7291,114,2,1,3,2008
7292,65,2,1,3,1985
7293,75,2,1,4,1700
7294,67,2,1,3,1991
7295,70,2,1,3,1902
7296,28,1,1,2,1901
7297,114,2,1,3,2008
7298,71,1,1,2,1980
7299,60,2,1,3,1925
7300,70,2,1,3,1905
7301,126,2,1,6,1930
7302,98,2,1,3,1999
7303,68,4,1,5,1906
7304,76,2,1,3,1930
7305,141,4,1,5,1904
7306,38,1,1,2,1906
7307,138,6,1,7,1906
7308,118,4,1,5,1981
7309,67,2,1,3,2015
7310,83,2,1,3,2002
7311,72,3,1,4,1893
7312,46,1,1,2,1939
7313,57,1,1,2,1920
7314,95,3,1,4,2003
7315,89,2,1,3,1906
7316,110,2,1,3,1974
7317,88,3,1,5,1977
7318,91,2,1,4,1906
7319,152,5,0,6,2008
7320,107,2,0,3,1998
7321,70,1,1,2,1985
7322,114,2,1,3,2006
7323,152,3,1,5,1906
7324,59,1,1,2,1958
7325,68,2,1,3,1988
7326,80,2,1,3,1991
7327,37,1,1,2,1898
7328,102,3,0,4,1998
7329,80,2,1,3,1922
7330,80,2,1,3,2004
7331,47,1,1,2,1885
7332,133,3,1,4,1915
7333,104,3,1,4,1975
7334,87,3,1,4,1969
7335,73,1,1,3,1896
7336,69,1,1,3,1931
7337,66,2,1,3,1988
7338,74,2,1,3,1976
7339,53,2,1,3,1925
7340,60,1,1,2,2012
7341,50,1,1,2,1934
7342,68,2,1,3,1993
7343,55,2,1,3,1905
7344,93,2,1,3,2007
7345,53,2,1,3,1925
7346,78,2,1,3,2007
7347,71,2,1,3,1960
7348,55,1,1,2,1925
7349,164,4,0,5,2007
7350,60,2,1,3,1960
7351,95,2,1,3,1880
7352,158,4,1,5,1858
7353,40,1,1,2,1906
7354,41,1,1,2,1906
7355,48,2,1,3,1906
7356,60,1,1,3,1933
7357,70,1,1,2,1909
7358,71,2,1,3,1950
7359,140,3,0,6,2008
7360,128,3,1,5,1879
7361,48,2,1,3,1936
7362,140,3,1,6,1906
7363,300,4,1,8,1900
7364,146,4,0,5,2005
7365,60,2,1,3,1904
7366,122,4,1,5,1884
7367,64,2,1,3,1959
7368,53,2,1,3,1924
7369,67,2,1,3,1960
7370,93,2,1,4,1969
7371,90,2,1,3,1923
7372,42,1,1,2,1900
7373,130,3,1,4,2002
7374,49,1,1,2,1988
7375,234,6,1,7,1928
7376,174,3,1,4,1906
7377,110,2,1,3,1997
7378,42,1,1,2,1906
7379,77,2,1,3,1906
7380,60,1,1,2,1925
7381,55,2,1,3,1927
7382,112,3,1,3,1906
7383,111,3,1,4,1968
7384,252,4,1,6,1906
7385,47,1,1,2,2006
7386,66,2,1,3,1906
7387,63,1,1,2,1893
7388,64,2,1,3,1906
7389,100,3,1,4,1925
7390,69,2,1,3,1906
7391,63,1,1,2,2015
7392,52,1,1,2,1910
7393,150,3,0,5,1956
7394,87,4,1,5,1900
7395,59,1,1,2,1917
7396,77,3,1,4,1906
7397,62,2,1,3,1906
7398,89,3,0,4,1981
7399,138,3,1,5,2000
7400,120,4,0,6,1906
7401,108,4,1,5,1930
7402,79,2,1,3,1906
7403,79,2,1,3,1906
7404,35,1,1,2,1963
7405,57,2,1,3,1933
7406,35,1,1,2,1963
7407,87,2,1,3,2001
7408,154,4,0,6,1961
7409,55,1,1,2,1965
7410,47,1,1,2,1906
7411,69,2,1,3,1960
7412,54,2,1,3,1923
7413,98,2,1,3,1998
7414,82,2,1,3,2005
7415,36,1,1,1,1880
7416,50,2,1,3,1924
7417,95,3,1,4,2008
7418,78,3,1,4,1968
7419,48,1,1,2,1899
7420,55,1,1,2,1968
7421,60,2,0,4,1945
7422,94,3,1,4,1998
7423,55,2,1,3,1924
7424,70,2,1,3,1983
7425,81,2,1,3,1962
7426,84,2,1,3,1965
7427,42,1,1,2,1989
7428,167,3,1,5,1906
7429,105,2,1,3,1993
7430,85,2,1,3,2006
7431,56,1,1,2,2006
7432,53,2,1,3,1926
7433,112,2,1,4,1891
7434,120,3,1,4,2002
7435,80,2,1,3,1969
7436,57,1,1,2,1985
7437,118,2,1,3,2006
7438,200,5,0,6,2008
7439,104,3,1,4,1998
7440,98,2,1,3,2009
7441,87,3,1,4,1984
7442,300,6,0,8,1971
7443,138,3,1,4,2011
7444,110,2,0,3,2005
7445,90,2,1,3,1850
7446,76,2,1,3,1958
7447,72,2,1,3,1076
7448,87,2,1,3,2001
7449,157,2,1,3,1906
7450,266,5,0,9,1903
7451,120,4,0,5,2008
7452,57,1,1,3,1934
7453,84,2,1,3,2001
7454,61,2,1,3,1906
7455,94,2,1,3,1900
7456,31,1,1,2,1906
7457,105,2,1,3,2009
7458,66,2,1,3,1905
7459,238,6,1,7,1925
7460,87,2,1,3,2008
7461,132,4,1,5,1883
7462,125,5,0,6,2005
7463,42,1,1,2,1906
7464,155,4,0,5,2015
7465,59,1,1,2,1927
7466,52,1,1,2,1986
7467,60,1,1,2,1971
7468,82,2,1,3,1989
7469,55,2,1,3,1906
7470,82,2,1,3,2001
7471,72,2,1,3,1955
7472,82,2,1,3,1912
7473,56,2,1,3,1931
7474,165,4,1,5,1906
7475,54,1,1,2,1911
7476,116,2,1,3,2003
7477,58,1,1,2,1976
7478,43,1,1,2,1906
7479,69,2,1,3,1902
7480,71,1,1,2,2015
7481,67,2,1,3,1980
7482,74,2,1,3,1981
7483,97,2,1,3,2009
7484,50,1,1,2,1890
7485,152,3,1,5,2000
7486,89,2,0,3,1981
7487,120,3,0,4,1994
7488,72,2,1,3,1917
7489,108,4,0,5,1991
7490,85,2,1,3,1993
7491,60,2,1,3,1906
7492,78,1,1,2,1930
7493,130,2,0,4,1880
7494,246,2,1,3,1906
7495,47,1,1,2,1906
7496,42,1,1,2,1981
7497,110,2,1,3,1999
7498,62,1,1,2,1972
7499,100,2,1,4,1970
7500,121,3,0,5,1906
7501,50,1,1,2,1910
7502,79,2,1,3,2000
7503,114,2,1,3,1900
7504,60,3,1,3,1931
7505,62,2,1,3,1963
7506,103,3,1,4,2001
7507,55,1,1,2,1906
7508,100,3,1,4,1969
7509,93,2,1,3,2007
7510,69,2,1,3,1906
7511,99,2,1,3,2003
7512,47,1,1,2,1945
7513,51,1,1,3,1906
7514,90,2,1,3,1998
7515,44,1,1,2,1898
7516,114,2,1,3,2007
7517,48,1,1,2,1906
7518,100,3,1,4,1931
7519,49,2,1,3,1906
7520,60,1,1,2,1981
7521,50,1,1,2,1906
7522,68,2,1,3,1980
7523,72,2,1,3,1929
7524,91,3,1,4,1969
7525,75,2,1,4,1932
7526,91,3,1,4,1969
7527,63,2,1,3,1906
7528,95,3,1,4,1925
7529,86,3,1,4,1912
7530,87,2,1,3,2015
7531,97,3,1,4,2005
7532,100,2,1,4,1931
7533,55,1,1,2,1906
7534,164,3,1,5,1906
7535,81,3,1,4,2008
7536,65,2,1,3,1876
7537,51,1,1,2,1934
7538,60,1,1,2,1983
7539,53,1,1,2,1945
7540,117,3,0,4,1995
7541,41,1,1,2,2015
7542,80,2,1,3,2010
7543,111,2,1,3,1966
7544,80,2,1,3,1965
7545,60,2,1,3,1940
7546,64,1,1,2,2015
7547,90,4,1,5,1926
7548,84,2,1,3,1990
7549,60,1,1,2,1981
7550,43,1,1,2,1906
7551,43,1,1,2,1963
7552,81,2,1,3,1991
7553,60,1,1,2,1906
7554,51,2,1,3,1906
7555,43,1,1,2,1963
7556,130,3,0,4,2005
7557,57,2,1,3,1955
7558,68,1,1,2,1910
7559,100,2,1,3,1930
7560,68,2,1,3,1910
7561,56,2,1,3,1906
7562,52,1,1,2,1925
7563,70,2,1,3,1906
7564,59,1,1,2,1903
7565,122,3,0,5,2001
7566,76,2,1,3,1953
7567,54,1,1,2,1930
7568,48,2,1,3,1924
7569,95,1,1,2,1991
7570,76,2,1,3,1976
7571,126,3,1,6,1906
7572,129,3,0,4,2005
7573,220,5,0,7,1997
7574,53,1,1,2,1930
7575,132,3,1,4,1913
7576,100,3,1,4,1929
7577,104,2,1,3,1934
7578,40,1,1,2,1960
7579,182,2,1,6,1906
7580,60,1,1,2,1997
7581,135,3,1,4,1906
7582,68,1,1,2,1990
7583,68,1,1,2,1990
7584,72,2,1,3,1992
7585,162,4,0,5,2001
7586,95,3,1,4,1930
7587,124,3,1,5,1930
7588,38,1,1,2,1906
7589,60,1,1,2,1905
7590,92,3,1,4,1968
7591,140,2,1,3,1903
7592,32,1,1,1,1983
7593,98,3,0,4,1991
7594,31,1,1,1,1931
7595,134,3,0,4,2015
7596,83,2,1,3,1997
7597,75,2,1,3,1930
7598,137,4,1,5,1930
7599,80,2,1,3,1969
7600,58,1,1,2,1929
7601,122,2,1,3,1905
7602,98,3,1,4,1970
7603,95,3,1,4,1910
7604,93,2,1,3,2008
7605,128,3,1,5,1998
7606,51,1,1,3,1910
7607,42,1,1,2,1906
7608,83,3,1,4,1982
7609,120,2,1,3,1998
7610,169,4,1,5,1906
7611,50,1,1,3,1934
7612,96,3,1,5,1870
7613,103,3,1,4,1991
7614,72,1,1,3,1900
7615,74,2,1,3,1976
7616,115,4,0,5,1986
7617,124,3,1,4,1905
7618,57,2,1,3,1905
7619,77,2,1,3,1906
7620,135,3,1,5,1930
7621,67,2,1,3,1991
7622,50,1,1,2,1906
7623,123,4,1,5,1970
7624,189,4,0,7,1820
7625,62,1,1,3,1990
7626,236,6,0,9,1906
7627,95,3,1,4,1970
7628,82,2,1,3,2015
7629,103,4,0,5,1981
7630,87,3,1,4,1976
7631,100,2,1,3,1983
7632,78,1,1,3,1963
7633,75,2,1,3,1983
7634,98,3,1,4,1970
7635,102,3,0,4,1981
7636,58,1,1,2,1976
7637,73,2,1,4,1957
7638,124,4,1,6,1897
7639,30,1,1,2,1906
7640,117,3,0,5,2005
7641,128,3,0,4,2014
7642,40,1,1,2,1906
7643,110,2,1,3,1976
7644,115,2,1,3,2004
7645,111,2,1,3,1966
7646,135,3,1,4,1966
7647,62,2,1,3,1986
7648,123,4,1,5,1884
7649,62,1,1,2,1977
7650,120,3,1,6,1931
7651,87,3,1,3,1934
7652,79,3,1,4,1983
7653,58,1,1,2,1904
7654,120,2,1,3,1998
7655,67,1,1,2,1970
7656,53,2,1,3,1925
7657,78,2,1,3,1906
7658,90,3,1,4,1992
7659,96,2,1,3,1998
7660,45,1,1,2,1913
7661,56,1,1,2,1900
7662,86,2,1,3,2006
7663,77,1,1,2,1923
7664,105,4,0,5,1991
7665,57,2,1,3,1984
7666,63,2,1,3,1906
7667,34,1,1,2,1989
7668,35,1,0,2,1950
7669,51,1,1,2,1914
7670,51,2,1,3,1926
7671,72,2,1,3,1981
7672,81,2,1,3,1971
7673,93,2,1,3,1932
7674,78,2,1,3,1906
7675,106,2,1,3,1993
7676,57,1,1,2,1910
7677,75,2,1,4,1906
7678,94,3,1,4,1994
7679,42,1,1,2,1906
7680,74,2,1,3,1960
7681,110,2,1,3,1975
7682,61,1,1,2,1967
7683,38,1,1,2,1916
7684,72,1,1,3,1906
7685,89,2,1,3,1930
7686,80,2,0,4,1945
7687,46,1,1,3,1938
7688,115,3,1,4,1928
7689,105,2,1,3,1930
7690,66,1,1,2,2007
7691,172,4,1,6,1931
7692,100,2,1,4,2001
7693,70,2,1,3,1906
7694,56,2,1,3,1930
7695,33,1,1,2,1906
7696,66,1,1,2,2007
7697,90,2,1,3,1998
7698,49,1,1,2,1988
7699,51,1,1,2,1931
7700,43,1,1,2,1981
7701,60,2,1,3,1986
7702,85,2,1,3,2005
7703,275,5,0,9,2001
7704,60,1,1,2,1977
7705,134,3,0,4,2015
7706,85,2,1,3,1915
7707,134,3,0,4,2015
7708,142,3,0,4,2015
7709,127,3,1,4,1999
7710,142,3,0,4,2015
7711,56,2,1,3,1906
7712,70,1,0,3,1800
7713,46,1,1,2,1962
7714,40,1,1,2,1906
7715,92,3,0,4,1972
7716,47,1,1,2,1983
7717,92,2,1,4,1998
7718,85,2,1,4,1964
7719,90,3,1,4,1969
7720,51,1,1,2,2005
7721,53,1,1,3,1906
7722,99,3,1,4,2015
7723,107,3,1,4,2015
7724,85,3,1,4,1968
7725,70,2,1,3,1965
7726,110,2,1,3,1906
7727,77,2,1,3,2001
7728,92,3,1,4,1971
7729,86,2,1,3,2006
7730,351,7,0,9,1912
7731,216,4,0,8,1906
7732,190,3,0,5,1980
7733,87,3,1,4,2009
7734,140,5,1,6,1931
7735,98,2,1,3,1884
7736,80,2,1,3,2007
7737,48,1,1,2,1960
7738,60,1,1,2,1904
7739,152,3,1,4,2001
7740,76,1,1,3,1913
7741,50,1,1,2,1906
7742,93,2,1,3,1996
7743,105,2,1,3,2002
7744,65,2,1,3,1981
7745,123,3,1,4,2005
7746,134,3,0,4,2015
7747,86,2,1,3,1530
7748,54,2,1,3,1931
7749,81,2,1,3,1994
7750,135,3,1,4,1969
7751,98,2,1,3,2015
7752,45,1,1,2,1906
7753,86,2,1,3,2008
7754,87,3,1,5,1906
7755,91,2,1,3,2015
7756,84,2,1,3,2009
7757,91,2,1,3,2015
7758,59,1,1,2,1906
7759,119,3,0,4,1905
7760,80,3,1,4,1936
7761,70,1,1,2,1960
7762,52,2,1,3,1930
7763,30,1,1,2,1930
7764,180,4,0,7,1906
7765,150,5,1,7,1907
7766,104,4,0,5,1992
7767,128,3,0,4,1998
7768,104,3,1,4,1975
7769,46,1,1,2,1906
7770,95,2,1,3,2008
7771,38,1,1,2,1906
7772,100,3,0,4,1974
7773,56,2,1,3,1931
7774,60,2,1,3,1906
7775,121,4,1,5,1906
7776,51,1,1,2,1918
7777,58,2,1,3,1933
7778,50,1,1,2,1905
7779,48,1,1,2,1988
7780,82,2,1,3,2001
7781,50,1,1,2,1926
7782,161,4,0,5,1998
7783,48,1,1,2,1934
7784,104,2,1,4,2009
7785,109,2,0,3,1991
7786,295,4,0,12,1906
7787,95,2,1,3,1960
7788,167,5,1,6,2016
7789,80,2,0,3,1991
7790,59,1,1,2,1963
7791,90,2,1,3,2016
7792,132,4,0,5,2001
7793,74,2,1,3,1967
7794,128,2,1,4,1930
7795,44,2,1,3,1906
7796,65,2,1,3,1911
7797,100,2,1,3,2000
7798,48,2,1,3,1931
7799,65,2,0,3,1930
7800,88,1,1,2,2009
7801,150,1,1,2,1600
7802,82,3,1,4,1960
7803,120,3,1,4,1906
7804,92,2,1,3,2008
7805,77,2,1,3,1969
7806,77,2,1,3,1906
7807,62,1,1,2,2015
7808,103,3,1,4,2015
7809,87,2,1,3,2015
7810,39,1,1,2,1910
7811,87,2,1,3,2015
7812,85,2,1,3,2015
7813,60,1,1,2,1960
7814,85,2,1,3,2015
7815,104,3,1,4,1985
7816,71,3,1,4,1921
7817,33,1,1,2,1906
7818,100,3,0,4,1994
7819,125,5,1,6,1912
7820,83,3,1,4,2002
7821,57,2,1,3,1933
7822,103,2,1,3,1991
7823,53,2,1,3,1930
7824,99,3,1,4,2015
7825,110,3,1,4,1906
7826,64,2,1,3,1986
7827,52,1,1,2,1898
7828,60,2,1,3,1904
7829,72,2,1,3,1930
7830,53,2,0,3,1923
7831,112,4,0,5,2007
7832,135,4,0,5,1987
7833,59,1,1,2,1984
7834,50,1,1,2,1915
7835,113,3,0,4,1976
7836,85,3,0,4,1994
7837,57,1,1,2,1906
7838,78,3,1,4,1960
7839,75,3,1,4,1960
7840,77,2,1,3,1963
7841,30,1,1,1,1912
7842,75,2,1,3,1906
7843,35,1,1,2,1960
7844,93,2,1,3,2005
7845,64,2,1,3,1931
7846,71,1,1,2,1887
7847,116,3,1,4,1999
7848,61,1,1,2,1913
7849,67,1,1,2,1924
7850,79,2,1,3,1975
7851,80,2,1,3,1968
7852,96,4,0,5,1915
7853,93,2,1,3,2007
7854,172,5,1,8,1908
7855,189,4,1,6,1936
7856,87,2,1,4,1912
7857,55,2,1,4,1927
7858,33,1,1,2,1924
7859,65,2,1,3,1906
7860,90,3,1,4,1999
7861,78,3,1,4,1965
7862,80,2,1,3,1965
7863,80,2,1,3,1963
7864,85,2,0,3,2005
7865,33,1,1,1,1906
7866,314,8,0,9,1938
7867,64,2,1,3,1887
7868,33,1,1,1,1984
7869,114,3,1,4,2010
7870,189,4,1,6,1906
7871,84,2,1,3,1965
7872,68,1,1,2,2015
7873,80,2,1,3,1988
7874,87,2,1,3,2015
7875,200,4,0,6,1906
7876,83,2,1,3,1981
7877,89,3,1,4,2015
7878,103,3,1,4,2015
7879,91,2,1,3,2010
7880,48,1,1,1,1900
7881,153,4,1,5,1922
7882,55,2,1,3,1989
7883,58,2,1,3,1880
7884,57,1,1,2,1930
7885,48,1,1,2,1931
7886,56,2,1,3,1950
7887,34,1,1,1,1983
7888,56,1,1,2,1983
7889,68,2,1,3,1991
7890,51,1,1,2,1962
7891,70,1,1,2,1906
7892,139,4,1,5,1907
7893,48,1,1,2,2015
7894,50,2,1,3,1906
7895,80,2,0,4,1945
7896,155,3,1,5,1920
7897,90,3,1,4,2013
7898,77,3,1,4,1965
7899,202,4,1,6,1926
7900,83,2,1,3,1968
7901,71,2,1,3,1954
7902,87,3,1,4,1930
7903,81,1,1,3,1986
7904,113,4,1,5,1906
7905,213,6,1,7,1906
7906,65,2,1,3,1729
